qz	intensity_normalized	e_intensity_normalized
0.01800293130218329	1.0374343833978061	0.10775846777106964
0.0186228869701717	0.9625656166021936	0.10014676736481001
0.01924598217248972	0.9078336676797378	0.09453847141488037
0.019880389618293505	0.8604562096438474	0.08967086389966178
0.02050001745190123	0.7754250937570184	0.08100125400189094
0.021130119879984484	0.703769282887897	0.07366574850382523
0.021749423967685047	0.6291538601546351	0.0660074691459875
0.022380972342639655	0.4919611118208604	0.051948377610703755
0.023006726942507275	0.312944230401847	0.033485436870981426
0.023633784393091082	0.21280868433689507	0.02308554208446247
0.024258324937190896	0.1519434368869801	0.01671625849921601
0.024892397031242994	0.11332123420768749	0.012646214566835614
0.02551823953939304	0.09403921161095544	0.01061579097685202
0.02601922810304195	0.0757364809050626	0.007894487448143188
0.02614941527932916	0.07609044474364232	0.008681771149278738
0.026778571263361688	0.06674960097384565	0.007686173268538217
0.027393988718192774	0.0553683027535887	0.006460691745974908
0.02791201711915412	0.046235153299929777	0.004866505908034446
0.028018986656168702	0.04244514337446844	0.005043220484233633
0.02982478851963714	0.029041176271424517	0.0030981149795560707
0.03173099324775173	0.019737998221043745	0.0021344961855978336
0.0336399574357965	0.014637812488369758	0.0016023073507549514
0.035546096620105896	0.010722707361173483	0.0011907997854619724
0.0374551761227089	0.008331964253418447	0.0009384097742131537
0.03935067763667421	0.005842362475272387	0.0006733472886543351
0.04125542995795478	0.004874276335101378	0.0005692616295883512
0.043053591424769055	0.0041961765771290635	0.0004431048779882678
0.04315091075051386	0.003667974222578595	0.0004379102138792783
0.04504226023403205	0.00310958598179244	0.000376364784408603
0.04532526505906355	0.0033416167941033212	0.0003544077954470841
0.04761137954292492	0.002657233656055142	0.00028389964896408766
0.04989999995033021	0.0020537215650536164	0.0002213199831560715
0.05218929907504787	0.0016747547610835355	0.00018200580168215578
0.05449503982830941	0.0013020667668130802	0.000143107831801922
0.05678597790607651	0.0010886305986394433	0.00012054834038655339
0.059077966881152015	0.0008929798310078808	9.992774751855421e-05
0.061381747161405646	0.000735089463914496	8.324654247341768e-05
0.06364581672008938	0.0006241271574968772	7.138971690267995e-05
0.06593921607828672	0.0005043554438111498	5.843455776212781e-05
0.06823390205657706	0.00045244098334549116	5.285196557692706e-05
0.07009442490196253	0.0004012407136368449	4.236369215924338e-05
0.07051901445272517	0.00034910920663756563	4.155767394797462e-05
0.07280526178816735	0.0003177400536961553	3.8145823060159823e-05
0.07358493789027383	0.0003248929080921085	3.444058629737724e-05
0.0751007852214334	0.00026457374328494953	3.234786941660431e-05
0.07709006732293607	0.00023896928802022446	2.558320895550786e-05
0.08058539847399164	0.00018747364059993447	2.0223835267403233e-05
0.08409152986266027	0.00014912593216114705	1.6246581865713625e-05
0.08759720937137828	0.00011849167791315188	1.3051266719425349e-05
0.09111678017892577	9.695607584506224e-05	1.0783826322506556e-05
0.09463798812330737	7.746233557672458e-05	8.722294821186897e-06
0.09814501431409911	6.09277255966535e-05	6.966506997310255e-06
0.10164133124835403	5.063835763009674e-05	5.841514726129514e-06
0.10515362560662425	4.0567721424107484e-05	4.763411158841447e-06
0.10865354737764288	3.594332822446673e-05	4.263713004205532e-06
0.1121521024912	2.9030154563694195e-05	3.5162813916637647e-06
0.11565746174612615	2.2765297521359708e-05	2.826360409838761e-06
0.11914980339856707	1.9931636661611844e-05	2.5062212245014348e-06
0.1226472905956339	1.5786212541723405e-05	2.040064485383673e-06
0.1261522785585326	1.3610308804603211e-05	1.794378708856428e-06
0.12965451938542605	1.1797248326924147e-05	1.5820645146729697e-06
