qz	intensity_normalized	e_intensity_normalized
0.018001063341119845	0.8012045933393649	0.08477136611005087
0.018624856571092367	1.198795406660635	0.12554815283418658
0.019246308096498924	0.9198650873770378	0.09692358725467473
0.019872581353188104	0.7652509545889488	0.08107335718103033
0.02050749979288724	0.7534401891173836	0.07987680365741935
0.02112754749458566	0.6384512351491372	0.06798462283914992
0.0217539133683185	0.33476378492106384	0.03649045065457243
0.022381908078435667	0.5971780397928961	0.06374909733682854
0.023007196592624346	0.46025182649866087	0.04955693577486941
0.023629018207605875	0.68445676918758	0.07277248400163704
0.024255282894428222	0.6264193396363831	0.06671659791544139
0.02489520065560496	0.44269255516274275	0.047720533151458064
0.02551627700743985	0.5086622050531119	0.05458138553457886
0.026027779117588207	0.40522721506366066	0.04150954043793591
0.026148104521847695	0.37090768076721564	0.04024350892580888
0.026775301601097045	0.5163201049385635	0.05533935672111749
0.027399459355899936	0.5184724181343476	0.05553699306358369
0.027913937754440673	0.4899683358846832	0.05004931934703507
0.028016459789154628	0.3685845236897235	0.039978231322315996
0.029832782341182144	0.4052050581305324	0.041469083381158886
0.03173010669695403	0.2889938842683483	0.02970450644311639
0.03364462869770208	0.2165154281983708	0.022351525188342467
0.03554357349258457	0.14538418411427953	0.015111332851093144
0.037454100195502334	0.15734092476457454	0.016325672159299327
0.039348109133878595	0.12417010544956966	0.012943284184217927
0.04125444877736601	0.11357075681077793	0.011860698966984868
0.04305742133471874	0.09902993586212988	0.0100505907107991
0.04314814885834492	0.06129433045399742	0.006499378408480586
0.0450465145733742	0.054067936295735065	0.005756722884458849
0.045328352695371235	0.054908566681506094	0.005597266572861761
0.04760862574183489	0.04828881674437999	0.00492885358365803
0.049900140109802024	0.03859356967814236	0.003949079534356392
0.052187106095864605	0.02253833118818078	0.002321997157411181
0.05449433905872784	0.01574510718754807	0.0016316052386538648
0.056793030716012334	0.007515259950627951	0.0007914253328835518
0.05907717122925469	0.010345919950297074	0.001080975663191827
0.06137777790425384	0.006296949746772578	0.0006662102949058557
0.06365180222895447	0.0040649510828341786	0.00043582541921506515
0.0659472584786794	0.005624137724670576	0.000597188572659937
0.06823722016496533	0.003821433418412501	0.00041063405433222714
0.07009914914239083	0.003249537619155355	0.00033300804303733556
0.07051779835988428	0.003070463940356008	0.00033246739755851744
0.07281045146001354	0.0009947513031946806	0.0001140354651823187
0.07358647927063718	0.001248393480132893	0.00012974613029878568
0.0751018161757189	0.0010310036986407919	0.00011807949394031734
0.07709086305598342	0.000937634217243583	9.801923999491618e-05
0.08058614396493849	0.0013656357643925994	0.00014166693444027877
0.08408512984373151	0.000643417934647152	6.789858478638335e-05
0.08760497100149194	0.0005235268522373908	5.557932150327105e-05
0.09111762073048461	0.00045468280058411374	4.8483717244724215e-05
0.09463709688007149	0.00029747307253167585	3.222254487900513e-05
0.09814286229838132	0.0002944058052682809	3.1879132286483035e-05
0.10165039763150654	0.0003043544225933599	3.2908778320245646e-05
0.10515614668547749	0.00020106595689611101	2.2113486530609982e-05
0.10865177109242183	0.0001595770624409281	1.7758525724336784e-05
0.11215187384714861	0.00015255039797994527	1.7015923445622885e-05
0.11565811769199415	0.00017106593121234186	1.897835075340435e-05
0.11915391583103016	0.0001227124892673142	1.386282008610847e-05
0.12264953081149298	0.00011391344784364865	1.2942652241305486e-05
