qz	intensity_normalized	e_intensity_normalized
0.017995869503073122	0.9997102143282898	0.10180388394247546
0.018569220847453494	1.0002897856717103	0.10187174978924317
0.01912709883675172	1.0055891735723221	0.1023959211366748
0.01968866314894049	1.0051550024222784	0.1023541020137822
0.020252943022506548	1.0042863906040314	0.10226295684197104
0.02081488125277294	1.0023207003387815	0.10206157957033934
0.021383088696501042	0.9985928449839633	0.10168083229089124
0.02194306677715337	0.9298765441977727	0.09474536806035667
0.022508136398890377	0.49713062841133937	0.051001474019046776
0.02306656773856849	0.3240172340328269	0.033442590845458954
0.02363392814760203	0.23684026136094885	0.02457214384157974
0.024194324366100233	0.18892002898068996	0.019686462895035044
0.024759065572227942	0.15031467222968686	0.015740495038711166
0.025327594594090046	0.12231035954983863	0.0128713126097839
0.025897945280485748	0.10179837279147302	0.010766699116558996
0.026032647127593064	0.09354818746217129	0.009522453429160136
0.026464745229913798	0.0877082520355348	0.009311525912045539
0.02702410769627682	0.07572875403641595	0.00807297762554762
0.027509036013377917	0.06607647431554232	0.006745536273354884
0.029035984242192347	0.045962762946888884	0.004711299618095889
0.03053533898235634	0.03369828473620682	0.0034685162317742314
0.03204127627486957	0.02557862815096146	0.0026440359686596524
0.0335431423499233	0.020091494450122472	0.0020853859128582113
0.03503985355627536	0.01597134564862229	0.0016653645657796665
0.036552833339003894	0.012793261502401664	0.0013403030932930917
0.03803363067461213	0.01053440522608226	0.0011085692950303452
0.039044765673100494	0.010199668264645528	0.0010366494186420632
0.03953710616694824	0.008705218816227144	0.0009208448541530408
0.041037066032856055	0.0071949575403266455	0.0007654021673367574
0.0420405569248038	0.007226446785363446	0.0007363702593951487
0.04503473270914266	0.005186560494713684	0.0005302940309481506
0.04804004994959296	0.003876821269331382	0.0003977634499945897
0.05104865311449688	0.0029376908686903134	0.00030257442546285826
0.054064649790784645	0.0022748624403958356	0.0002352540134604899
0.057066400171413366	0.001810793998124692	0.00018798319040541473
0.0600916202946058	0.0014216116843600933	0.00014830849956646764
0.06308677642303846	0.0011569078883375758	0.00012123552566877422
0.06608674442024241	0.000955913095525968	0.00010062963898877079
0.06709265271251771	0.0009234143775408767	9.386857038548689e-05
0.0690916666003142	0.0007796636461315797	8.251215355164618e-05
0.07085834993076677	0.0007334856726749726	7.46766891884241e-05
0.07464870836817444	0.0005848929884958365	5.96767281768961e-05
0.07841166718393136	0.0004751749732107076	4.859115792236231e-05
0.08220113993909677	0.00038665509123577866	3.963186252596303e-05
0.0859890057224386	0.0003190172333075526	3.27858769723841e-05
0.08977959758112931	0.0002661215853734244	2.7418145077279784e-05
0.09357679989108725	0.000222093559558838	2.294514505752135e-05
0.09736412166227132	0.00018794807281422867	1.946778640620088e-05
0.10115472577130667	0.00015832797694039663	1.6454179871702086e-05
0.10493002249145734	0.00013501336833598323	1.4074051396985993e-05
0.10870625498614733	0.00011600220042254265	1.2132904857400684e-05
0.11248049069408243	0.00010104943725274995	1.0605325436009952e-05
0.11625174545582102	8.72654434620163e-05	9.191904576430703e-06
0.12003244102340135	7.549783894553294e-05	7.98350448730548e-06
0.12381896781360427	6.626456987849312e-05	7.035108458109946e-06
0.12519442182622234	6.759856019041143e-05	6.887834930032566e-06
0.12759890411933703	5.8878861115762193e-05	6.271626268515468e-06
0.13138306977591138	5.104141285429013e-05	5.462588238075044e-06
